Datetime,PM2.5,NO2,SO2,O3,CO,PM10
12/19/2017 8:00,125.5,45.9,9,21.58,0.18,200.75
12/19/2017 9:00,111,33.85,10.2,77.95,0.6,175.75
12/19/2017 10:00,81.25,24.47,14.4,106.83,0.1,136.25
12/19/2017 11:00,78,20.62,11.12,126.4,0.1,127.5
12/19/2017 12:00,37,17.3,17.95,67.62,0.05,63.5
12/19/2017 13:00,67.75,86.48,18.48,131.8,0,105.5
12/19/2017 14:00,62,18.7,18.88,135.7,0,103.25
12/19/2017 15:00,75.75,20,17.72,144.08,0.13,123.25
12/19/2017 16:00,57.25,20.55,19.57,144.03,0,90.25
12/19/2017 17:00,79.25,17.52,17.6,144.05,0.1,120.25
12/19/2017 18:00,78.75,19.47,18.25,133.78,0.1,130.5
12/19/2017 19:00,84,26.57,19.58,115.65,0.1,141
12/19/2017 20:00,120.5,50.88,22.07,87.2,0.1,183.25
12/19/2017 21:00,159,56.3,16.12,48.02,0.03,232.5
12/19/2017 22:00,137.5,51.35,18.38,69.6,0.08,219
12/19/2017 23:00,144.75,52.08,16.43,70.08,0.48,213.5
12/20/2017 0:00,114.5,27.15,15.47,80.85,0.23,169
12/20/2017 1:00,98.75,37.47,12.65,66.62,0.28,145.75
12/20/2017 2:00,84.75,42,9.3,49.95,0.43,132.75
12/20/2017 3:00,82.25,33.55,12.1,47.55,0.08,134
12/20/2017 4:00,86,60.7,9.28,10.78,0.08,140
12/20/2017 5:00,102.25,89.1,7.9,6.35,0.03,168.5
12/20/2017 6:00,103,94.25,6.87,4.4,0.05,163.5
12/20/2017 7:00,105.5,80.5,7.48,5.38,0.05,168
12/20/2017 8:00,119.25,60.15,9.23,15.7,0.35,187.5
12/20/2017 9:00,123.75,30.5,11.2,62.22,0.18,176
12/20/2017 10:00,80.5,26.38,15.38,107.3,0.08,125.5
12/20/2017 11:00,74.75,24.12,16.05,130.37,0.08,115
12/20/2017 12:00,62,21.4,17.95,137.2,0.1,106.75
12/20/2017 13:00,62.25,84.82,19.32,142.6,0.1,107.25
12/20/2017 14:00,62,18.85,17.78,145.05,0.1,102.5
12/20/2017 15:00,57,16.28,16.47,147,0.1,100.5
12/20/2017 16:00,50.25,25.28,15.08,147,0.08,91
12/20/2017 17:00,24,11.5,8.15,68.1,0.08,48
12/20/2017 18:00,47,40.85,14.33,114.18,0.1,104.5
12/20/2017 19:00,52,46.05,15.03,100.93,0.1,133.5
12/20/2017 20:00,83.75,57.58,18.12,86.72,0.05,174.5
12/20/2017 21:00,128.75,79.9,16.7,55.35,1.97,212
12/20/2017 22:00,109.75,85.98,16.05,44.1,1.62,208.75
12/20/2017 23:00,97,44.85,17.15,85.25,0.83,189.25
12/21/2017 0:00,88,27.55,16.37,100,0.1,160
12/21/2017 1:00,93,31.85,14.73,90.15,0.08,152.75
12/21/2017 2:00,86.5,38.55,14.55,84.27,0.18,157
12/21/2017 3:00,84.25,37.23,13.3,65.15,0.08,153.5
12/21/2017 4:00,81.75,38.78,12.98,45.1,0.1,151.25
12/21/2017 5:00,81,64.22,8.08,18.12,0.57,149
12/21/2017 6:00,93,69.2,7.7,16.17,0.05,164.75
12/21/2017 7:00,99,55.22,8.5,33.8,0.05,166.75
12/21/2017 8:00,101.5,58.92,10.28,15.17,0.08,176
12/21/2017 9:00,111.75,50.93,14.1,59.78,0.43,182.5
12/21/2017 10:00,109.75,30.08,21.33,113.2,0.18,178
12/21/2017 11:00,75,23.25,18.43,132.32,0.1,129
12/21/2017 12:00,62.75,20.18,17.95,136.72,0.1,116.75
12/21/2017 13:00,59.25,89.17,16.17,141.13,0.1,114.25
12/21/2017 14:00,48.75,23.28,14.25,142.13,0.1,103.75
12/21/2017 15:00,47.5,25.58,13.6,143.08,0.1,93.5
12/21/2017 16:00,57.5,30.9,14.88,143.55,0.1,99.5
12/21/2017 17:00,60.75,30.25,15.35,138.65,0.1,99.5
12/21/2017 18:00,54.75,50.05,14.33,106.83,0,104
12/21/2017 19:00,55.25,76.07,15.25,64.67,0.08,136.75
12/21/2017 20:00,72.75,72.03,10.8,45.08,0.03,168
12/21/2017 21:00,70.25,109.3,12.1,10.78,0.03,152.25
12/21/2017 22:00,108.5,96.08,13.33,13.25,0.05,224.75
12/21/2017 23:00,117,40.5,11.85,53.9,0.63,212.25
12/22/2017 0:00,77.5,53.25,11.3,30.88,0.27,153
12/22/2017 1:00,85.75,74.82,9.03,8.33,0.1,170.25
12/22/2017 2:00,90,95.08,11.6,6.85,0.2,193
12/22/2017 3:00,97.75,112.65,11.1,3.93,0.65,189.25
12/22/2017 4:00,100.25,61.95,10.17,14.23,0.03,187.5
12/22/2017 5:00,89.25,40.8,11.18,33.8,0.05,155.25
12/22/2017 6:00,80.75,33.6,11.6,42.15,0.05,135.25
12/22/2017 7:00,85,35.65,10.68,30.9,0.05,143.25
12/22/2017 8:00,100,58.8,8.23,9.8,0.1,184
12/22/2017 9:00,103.25,58.97,11.98,25.47,0.08,247
12/22/2017 10:00,92.5,36.5,8.7,76.45,0.27,210.5
12/22/2017 11:00,71.5,53.8,56.18,77.92,0.15,152.75
12/22/2017 12:00,73.5,53.62,17.95,87.22,0.18,144.5
12/22/2017 13:00,77,91.62,39.98,121.05,0.1,137
12/22/2017 14:00,54.75,25.95,40.75,115.68,0.13,99
12/22/2017 15:00,48,54.25,149.02,93.1,0.1,92.5
12/22/2017 16:00,40,56.83,182.72,92.12,0.23,93.25
12/22/2017 17:00,45.5,68.4,15.35,80.85,0.33,103.5
12/22/2017 18:00,53.5,28.4,16.1,99.95,0.05,120.5
12/22/2017 19:00,63.5,64.52,18.47,71.02,0.08,150.75
12/22/2017 20:00,83.75,66.18,13.25,56.35,0.05,174.75
12/22/2017 21:00,68.25,40.38,10.78,65.65,0.1,149.5
12/22/2017 22:00,71.25,30.05,7.75,68.12,0.08,144
12/22/2017 23:00,78,47.9,6.68,55.4,0.05,132
12/23/2017 0:00,68.5,51.12,14.77,50.97,0.13,128.5
12/23/2017 1:00,64,33.33,8.8,46.55,0.15,117
12/23/2017 2:00,38,22.65,3.5,17.15,0.03,69
12/23/2017 3:00,77.75,36.32,6.38,38.23,0.03,133.75
12/23/2017 4:00,67.75,44.23,7.83,20.07,0.1,112.5
12/23/2017 5:00,77.75,48.3,6.72,8.33,0.08,143.5
12/23/2017 6:00,84,33.65,5.85,17.18,0.05,149.25
12/23/2017 7:00,89.75,47.67,7,12.72,0.08,144.75
12/23/2017 8:00,103,58.05,8.82,12.28,0.15,159.75
12/23/2017 9:00,115.75,48.8,6.65,30.38,0.08,195.25
12/23/2017 10:00,101.75,31.23,6.75,81.82,0.45,178.75
12/23/2017 11:00,83.25,33.62,9.4,114.65,0.15,153.75
12/23/2017 12:00,88.75,19.52,17.95,131.32,0.1,146.5
12/23/2017 13:00,77.5,88.12,20.6,145.52,0.1,127.25
12/23/2017 14:00,83.5,27.4,20.07,155.3,0.25,129.75
12/23/2017 15:00,86,24.22,19.65,154.33,0.3,135.75
12/23/2017 16:00,81.75,31.6,15.68,146.53,0.28,134.25
12/23/2017 17:00,75.25,23.67,15.6,143.55,0.25,122.75
12/23/2017 18:00,76,22.25,16.05,121.55,0.1,122
12/23/2017 19:00,92,39.63,17.3,98.98,0.08,152.5
12/23/2017 20:00,117.5,60.4,16.47,68.6,0.28,197.25
12/23/2017 21:00,122.25,53.08,13.37,71.05,0.28,208.75
12/23/2017 22:00,98.25,63.2,13.72,35.8,0.08,184.5
12/23/2017 23:00,106,65.87,11.5,31.35,0.08,203.75
12/24/2017 0:00,109,58.83,11.8,39.18,0.08,203
12/24/2017 1:00,107.25,92.32,10.5,5.38,0,193.5
12/24/2017 2:00,112.25,81.98,9.25,9.8,0.03,221
12/24/2017 3:00,116.75,69.15,9.02,17.15,0.05,206.5
12/24/2017 4:00,114.75,53.8,6.53,20.1,0.38,191.75
12/24/2017 5:00,105.5,64.57,4.75,10.28,0.4,175
12/24/2017 6:00,116,80.23,5.85,8.8,0.1,190
12/24/2017 7:00,115.5,63.52,4.45,14.2,0.48,187.75
12/24/2017 8:00,119.25,63.55,11.38,10.28,0.22,187.5
12/24/2017 9:00,135.25,52.93,11.2,29.38,0,209
12/24/2017 10:00,127.25,27.05,12.6,71.52,0.03,199.25
12/24/2017 11:00,97.25,21.4,12.25,99.98,0.1,146.25
12/24/2017 12:00,84,19.43,12.35,119.1,0.03,130.5
12/24/2017 13:00,81.25,24.37,11.85,128.38,0.35,131.25
12/24/2017 14:00,77.5,36.08,8.85,134.75,0.5,126.75
12/24/2017 15:00,74.5,24,11.55,136.7,0.43,121.5
12/24/2017 16:00,77,16.2,14.58,132.3,0.1,123.75
12/24/2017 17:00,70.5,16.65,16.6,123.48,0.1,116.5
12/24/2017 18:00,71.5,19.02,15.03,111.25,0.1,118.25
12/24/2017 19:00,78.5,28.25,13.1,92.6,0.13,132.25
12/24/2017 20:00,84,58.13,11.85,56.83,0.28,155
12/24/2017 21:00,109,75.5,11.22,38.22,0.2,189
12/24/2017 22:00,118.5,45,9.97,56.35,0.18,194.75
12/24/2017 23:00,112.75,52.35,8.8,40.65,1.02,176
12/25/2017 0:00,118,25.8,7.45,65.63,0.08,176
12/25/2017 1:00,100,32.43,7.42,63.2,0.05,147.75
12/25/2017 2:00,89.5,24.7,8.05,64.65,0.05,136.75
12/25/2017 3:00,97.75,40.7,8,33.32,0.05,146.75
12/25/2017 4:00,109.25,35.05,8.2,27.45,0.08,162
12/25/2017 5:00,109,40.6,7.5,15.2,0.08,164.75
12/25/2017 6:00,106,39,6.17,11.78,0.38,162.5
12/25/2017 7:00,110,54.12,6.9,9.8,0.1,165.25
12/25/2017 8:00,122,34.45,4.93,21.05,0.08,187
12/25/2017 9:00,122.5,38.75,7.53,34.8,0.05,186.75
12/25/2017 10:00,120.5,22.22,8.95,83.3,0.05,180
12/25/2017 11:00,111.5,18.72,9.72,117.6,0.1,161.5
12/25/2017 12:00,116.5,16.5,16.78,132.77,0.1,161.25
12/25/2017 13:00,115,23.57,22.55,141.13,0.08,164.5
12/25/2017 14:00,106.75,26.88,20.42,150.9,0.28,162.25
12/25/2017 15:00,108.5,16.15,17.3,146.53,0.1,161.75
12/25/2017 16:00,107,18.23,17.5,145.05,0.08,168.75
12/25/2017 17:00,107.5,32.15,26.2,142.6,0.1,179.5
12/25/2017 18:00,108.75,34.32,19.85,110.25,0.1,193.25
12/25/2017 19:00,108.75,28.62,16.7,95.08,0.1,186.75
12/25/2017 20:00,110,35.78,15.73,74.95,0.08,191.5
12/25/2017 21:00,113.5,37.22,11.58,48.5,0.08,196
12/25/2017 22:00,127.75,32.12,9.67,51.98,0.08,203.75
12/25/2017 23:00,111.5,37.38,8.47,38.23,0.1,169
12/26/2017 0:00,110.5,46.27,5.77,29.88,0,156.75
12/26/2017 1:00,114,48.2,7.52,28.93,0.05,157.75
12/26/2017 2:00,118,37.67,9.03,31.35,0.05,162.75
12/26/2017 3:00,112,32.53,9.73,34.77,0.23,161
12/26/2017 4:00,112.25,32.8,8.53,23.02,0.1,160.5
12/26/2017 5:00,113,47.82,8.95,10.77,0.08,169
12/26/2017 6:00,121,38.45,9.03,19.1,0.05,177
12/26/2017 7:00,155.25,56.75,8.1,9.8,0.32,222.75
12/26/2017 8:00,163.5,45.35,2.05,16.67,0.72,275.25
12/26/2017 9:00,99,27.28,2.25,43.62,0.08,153
12/26/2017 10:00,106.25,32.75,2.57,58.32,0.03,143
12/26/2017 11:00,101,22.65,4.12,90.15,0.1,140
12/26/2017 12:00,94.5,24.33,16.78,106.8,0.08,140.5
12/26/2017 13:00,100.25,121.35,150.25,70.55,0.1,158.25
12/26/2017 14:00,98.5,27.15,27.4,102.9,0.15,161.25
12/26/2017 15:00,82.5,21.95,15,126.9,0.25,132.25
12/26/2017 16:00,81.5,26.65,14.55,129.85,0.2,131.5
12/26/2017 17:00,76.5,28.47,15.08,131.83,0.2,130.75
12/26/2017 18:00,90,55.88,15.5,99,0.1,161.25
12/26/2017 19:00,111.75,69.1,19.88,78.43,0.1,217.5
12/26/2017 20:00,119,45.35,22.02,86.73,0.1,208.5
12/26/2017 21:00,104.75,44.28,21.73,85.72,0.05,193
12/26/2017 22:00,98,44.23,18.68,87.7,0.43,187
12/26/2017 23:00,101.75,67.62,17.78,47.52,0.5,184.5
12/27/2017 0:00,140.5,64.07,16.52,28.92,0.25,260.75
12/27/2017 1:00,124.75,63.9,15.48,26.95,0.23,256
12/27/2017 2:00,122.5,65.52,15.22,29.4,0.05,209.75
12/27/2017 3:00,110.5,61.85,14.67,22.55,0.1,189.75
12/27/2017 4:00,123,80.2,18.23,10.3,0.3,210.5
12/27/2017 5:00,134.75,73.35,13.12,16.65,0.03,238
12/27/2017 6:00,99.75,78.95,10.98,10.3,0.23,181.5
12/27/2017 7:00,106.25,92.75,6.62,8.8,0.3,189.25
12/27/2017 8:00,110.75,79.18,1.67,11.28,0.05,216.75
12/27/2017 9:00,114,74.4,2.65,30.87,0.6,237.25
12/27/2017 10:00,121,47.57,16.3,85.28,0.8,222
12/27/2017 11:00,131.75,35.8,19,129.87,0.1,220
12/27/2017 12:00,122.25,29.28,16.78,151.42,0.28,187.75
12/27/2017 13:00,102.5,88.17,31.55,156.8,0.53,159.25
12/27/2017 14:00,90.5,23.5,29.82,143.05,0.3,142
12/27/2017 15:00,74.75,22.6,24.6,142.6,0.4,122
12/27/2017 16:00,65.5,30.97,21.9,130.35,0.23,114
12/27/2017 17:00,59.75,32.3,22.45,126.4,0.23,113.5
12/27/2017 18:00,64.25,32,17.1,98.5,0.13,131.75
12/27/2017 19:00,61.75,63.82,16,54.9,0.1,144
12/27/2017 20:00,77.5,93.98,20.08,48.03,0.1,174.25
12/27/2017 21:00,129.75,124.23,20,14.7,0.1,216.25
12/27/2017 22:00,128,89.7,16.18,18.15,0.05,252.25
12/27/2017 23:00,99.5,75.55,20.98,36.75,0.1,224.25
12/28/2017 0:00,107.5,98.02,19.05,15.67,0.1,205
12/28/2017 1:00,117,94.35,15.85,8.8,0.1,235.5
12/28/2017 2:00,114.5,111.07,14.17,7.8,0.08,276.5
12/28/2017 3:00,116,106.27,13.77,6.83,0.05,231.25
12/28/2017 4:00,117,86.42,10.08,9.8,0.05,221.75
12/28/2017 5:00,118.5,51.62,10.1,19.6,0,208.25
12/28/2017 6:00,110.75,75.25,11.12,8.8,0.05,205.5
12/28/2017 7:00,105.5,93.35,10.65,7.8,0.1,212.75
12/28/2017 8:00,112.5,48.85,9.83,15.68,0.1,219
12/28/2017 9:00,100.5,57.62,12.45,28.9,0.1,178.5
12/28/2017 10:00,117,34.9,17.07,83.3,0.3,219.25
12/28/2017 11:00,97,30.25,15.05,119.08,0.1,163
12/28/2017 12:00,72.5,17.33,16.78,133.27,0.1,129.5
12/28/2017 13:00,52.25,87.05,21.28,142.6,0.1,102.25
12/28/2017 14:00,47.25,21.35,20.12,145.05,0.23,96.5
12/28/2017 15:00,47.75,21.93,21.32,143.1,0.15,101.5
12/28/2017 16:00,46.75,19.35,21.52,141.13,0.15,92
12/28/2017 17:00,46.75,18.55,21.55,136.2,0.15,88
12/28/2017 18:00,49.5,31.77,16.15,109.77,0.1,101
12/28/2017 19:00,57.75,55.75,13.45,86.23,0.15,134.5
12/28/2017 20:00,80.5,108.15,12.6,43.13,0.75,171
12/28/2017 21:00,88,99.2,11.28,25.47,0.1,168
12/28/2017 22:00,111,95.73,19.13,30.87,2.33,223.75
12/28/2017 23:00,125,84.67,19.4,30.85,1.15,219.5
12/29/2017 0:00,118.5,57.42,17.08,53.92,0.08,206.75
12/29/2017 1:00,103.25,26.75,14.03,75.93,0.08,164.25
12/29/2017 2:00,89,45.75,11.62,51.48,0.03,138
12/29/2017 3:00,84.75,42.57,10.25,45.55,0.18,154.75
12/29/2017 4:00,76,59.67,4.65,18.1,0,139
12/29/2017 5:00,75.25,115.02,0.08,1.98,0.32,149.75
12/29/2017 6:00,94.25,91.7,1.92,12.73,0.95,185.75
12/29/2017 7:00,105.25,76.85,5.5,15.18,0.23,193.75
12/29/2017 8:00,113.75,62.07,13.7,25,0.83,187.5
12/29/2017 9:00,128,44.23,16.95,49,0.05,198
12/29/2017 10:00,103.75,32.6,21.47,85.75,0.1,177.75
12/29/2017 11:00,84,25.72,18,114.65,0.1,160
12/29/2017 12:00,69,21.62,16.78,120.05,0.1,122.25
12/29/2017 13:00,56.75,87.35,9.23,117.6,0.1,102.75
12/29/2017 14:00,46.25,20.25,6.87,113.7,0.1,84.75
12/29/2017 15:00,40,22.7,4.8,102.4,0.1,74
12/29/2017 16:00,25.75,15.75,2.12,101.93,0.15,58.5
12/29/2017 17:00,24.25,17.25,5.4,112.22,0.08,57
12/29/2017 18:00,40.5,22.42,6.65,92.1,0.13,90.25
12/29/2017 19:00,43.5,27.4,7.6,74.48,0.1,110.25
12/29/2017 20:00,51,31.18,10.28,79.88,0.1,116.75
12/29/2017 21:00,61.75,59.45,9.8,47.55,0.1,134
12/29/2017 22:00,70.5,47.35,9.43,54.4,0.1,160.25
12/29/2017 23:00,85,66.62,10.45,45.07,0.05,160.5
12/30/2017 0:00,97,29.02,11.68,75.95,0,168
12/30/2017 1:00,77.25,22.85,10.85,72.05,0.08,134.75
12/30/2017 2:00,56.5,28.5,9.6,67.12,0.1,107.5
12/30/2017 3:00,54.75,28.82,7.88,46.07,0.1,100.5
12/30/2017 4:00,53.5,32.4,7.27,35.27,0.1,102.25
12/30/2017 5:00,57.75,23.45,8.62,61.25,0.1,111.25
12/30/2017 6:00,74,33.65,9.25,35.27,0.1,134.75
12/30/2017 7:00,79,39.85,6.5,18.63,0.1,133.5
12/30/2017 8:00,85.5,35.3,6.45,27.45,0.1,138
12/30/2017 9:00,78,38.72,9.88,57.3,0.1,139.5
12/30/2017 10:00,63,25.4,12.53,80.85,0.1,114.75
12/30/2017 11:00,45.75,18,8.6,90.65,0.1,81.5
12/30/2017 12:00,45.75,15.28,16.78,92.6,0.1,79.5
12/30/2017 13:00,36.75,85.7,4.18,98,0.13,65.75
12/30/2017 14:00,31.75,15.95,2.7,104.85,0.13,57.25
12/30/2017 15:00,36,17.23,3.18,109.75,0.15,61.25
12/30/2017 16:00,32,20.98,7.3,109.78,0.08,62.25
12/30/2017 17:00,29.75,23.97,6,112.22,0.1,65.25
12/30/2017 18:00,32.75,24.43,6.6,92.63,0.1,79.75
12/30/2017 19:00,40.5,26.23,9.45,69.1,0.08,109.5
12/30/2017 20:00,60,53.63,10.85,43.6,0.05,135.25
12/30/2017 21:00,68.75,54.6,12.32,35.77,0.08,154.25
12/30/2017 22:00,65.5,57.55,10.18,39.2,0.03,150.25
12/30/2017 23:00,58.75,46.62,8.12,30.38,0.38,137.5
12/31/2017 0:00,64.75,73.93,8.9,16.17,0.53,149.5
12/31/2017 1:00,74.25,76.9,7.67,18.65,0.03,173.75
12/31/2017 2:00,71.5,118.55,8.15,8.8,0.03,177.25
12/31/2017 3:00,82,54.35,9.73,10.77,0,174.5
12/31/2017 4:00,89.75,59.03,10.67,5.4,0.03,185.5
12/31/2017 5:00,88.75,86,8.85,5.9,0,201.75
12/31/2017 6:00,96,74.43,8.9,5.9,0,216.5
12/31/2017 7:00,84.25,45.38,7.02,10.3,0.03,190
12/31/2017 8:00,62.25,48.32,6.9,17.62,0,132.5
12/31/2017 9:00,75,32.23,8.1,37.72,0.03,138.5
12/31/2017 10:00,74.75,33.67,13.85,72.05,0.05,156.75
12/31/2017 11:00,71,20.5,13.85,105.83,0.1,136.5
12/31/2017 12:00,58.5,14.1,11.83,107.8,0.1,105.75
12/31/2017 13:00,45.25,9.18,15.12,91.62,0.1,77
12/31/2017 14:00,34.75,14.7,16.03,101.93,0.1,63.5
12/31/2017 15:00,27.75,11.78,12.12,109.75,0.1,58.75
12/31/2017 16:00,28.25,13.62,11.85,114.17,0.05,60.5
12/31/2017 17:00,32.5,14.88,12.35,116.62,0.1,72
12/31/2017 18:00,36.5,15.83,10.52,104.38,0.1,89.5
12/31/2017 19:00,44,21.88,11.17,99.48,0.1,109.25
12/31/2017 20:00,51.75,49.82,17.7,74.98,0.08,128
12/31/2017 21:00,71.25,25.12,17.53,90.65,0.05,148
12/31/2017 22:00,55.75,18.38,14.58,78.88,0.1,119.5
12/31/2017 23:00,44.25,15.38,11.45,80.38,0.1,94.25
1/1/2018 0:00,48,17,11.73,78.4,0.1,86
1/1/2018 1:00,53.25,16.4,12.85,79.88,0.1,100.5
1/1/2018 2:00,57.5,14.78,11.93,88.67,0.1,108
1/1/2018 3:00,61.75,13.08,12.27,81.32,0.1,109.75
1/1/2018 4:00,68,11.97,13.1,80.85,0.1,113.25
1/1/2018 5:00,63.25,13.7,17.45,90.62,0.1,108.25
1/1/2018 6:00,67.5,17.18,17.47,78.9,0.1,112
1/1/2018 7:00,66.25,19.65,13.95,46.1,0.1,117.5
1/1/2018 8:00,59.75,16.6,8.53,43.12,0.1,106
1/1/2018 9:00,63,15.35,17.15,75.45,0.1,105.5
1/1/2018 10:00,56,15.33,25.42,91.65,0.1,110
1/1/2018 11:00,51.75,15.78,16.53,98.98,0.1,99.25
1/1/2018 12:00,47,14.73,28.35,87.7,0.1,91.25
1/1/2018 13:00,49.5,85.72,57.2,89.15,0.1,94
1/1/2018 14:00,53.25,28.07,81.27,119.08,0.1,102.25
1/1/2018 15:00,47.25,39.25,102.12,122.02,0.1,95.25
1/1/2018 16:00,48,31.5,77.35,126.42,0.1,98.5
1/1/2018 17:00,53.75,22.05,28.6,117.6,0.1,95.75
1/1/2018 18:00,45,31.22,15.17,98.48,0.08,97.75
1/1/2018 19:00,54.25,32.47,16.73,95.55,0.05,126
1/1/2018 20:00,77,36.82,14.73,79.87,0.03,160.5
1/1/2018 21:00,85,22.17,9.6,81.85,0.05,154.5
1/1/2018 22:00,72.5,16.6,7.93,73.98,0.1,118.5
1/1/2018 23:00,68.25,13.2,7.73,75.45,0.1,101.75
1/2/2018 0:00,60,11.72,8.62,77.4,0.1,92
1/2/2018 1:00,58.75,18.25,8.27,57.82,0.1,96
1/2/2018 2:00,66.5,19.68,8.73,55.85,0.08,109.5
1/2/2018 3:00,65,15.18,10.27,55.37,0.1,104
1/2/2018 4:00,65,11.6,9.27,50.95,0.08,100.25
1/2/2018 5:00,64.5,14.38,7.43,39.7,0.05,97.75
1/2/2018 6:00,62.25,17.6,6.77,21.08,0.03,95.75
1/2/2018 7:00,60.5,18.25,6.18,23.03,0.03,94.5
1/2/2018 8:00,64.25,29.7,6.38,19.6,0,106
1/2/2018 9:00,69.25,21.6,19.53,60.75,0,116.25
1/2/2018 10:00,62,16.55,30.65,83.77,0.08,109.75
1/2/2018 11:00,55.5,15.77,18.45,95.05,0.1,104.75
1/2/2018 12:00,54.25,15.45,28.35,111.72,0.08,99.75
1/2/2018 13:00,53,85.1,16.97,120.52,0.28,102
1/2/2018 14:00,47.75,17.22,17.22,129.87,0.13,113.75
1/2/2018 15:00,54.5,16.38,16.55,138.65,0.1,98.5
1/2/2018 16:00,57.25,21.53,13.38,144.55,0.15,107
1/2/2018 17:00,53.75,19.45,15.92,133.28,0.1,103
1/2/2018 18:00,59.75,32.78,14.98,109.27,0.1,117.75
1/2/2018 19:00,65.25,37.35,14.48,89.67,0.1,146
1/2/2018 20:00,75.5,28.8,14.87,89.67,0.1,153.25
1/2/2018 21:00,74.5,18.93,10.85,89.67,0.1,143.5
1/2/2018 22:00,66.75,28.38,9.6,79.88,0.1,106.5
1/2/2018 23:00,69.25,23.72,9.32,75.98,0.1,118.25
1/3/2018 0:00,79,26.55,9.17,69.1,0.1,122
1/3/2018 1:00,69.25,22.8,8.08,72.52,0.1,116
1/3/2018 2:00,65,24.05,8.42,67.6,0.1,127
1/3/2018 3:00,76,32.25,8.87,46.55,0.1,131.25
1/3/2018 4:00,72.75,28.5,8.05,44.1,0.1,127.75
1/3/2018 5:00,73.75,38.05,8.33,39.7,0.1,134.75
1/3/2018 6:00,79.75,52.57,7.83,24.03,0.1,140.75
1/3/2018 7:00,83.75,68.05,6.95,11.28,0.05,144.25
1/3/2018 8:00,89,51.38,7.48,32.82,0.05,149
1/3/2018 9:00,86.5,32.05,11.62,59.77,0.1,146
1/3/2018 10:00,75.25,25.35,15.83,83.8,0.1,124
1/3/2018 11:00,62.25,23.3,12.7,103.4,0.1,111.75
1/3/2018 12:00,57,16.27,28.35,122.52,0.1,110.5
1/3/2018 13:00,56.75,161.43,19.75,127.4,0.1,107
1/3/2018 14:00,54.5,19.9,27.3,129.85,0.1,101.75
1/3/2018 15:00,50.75,20.8,35.28,138.2,0.1,103.25
1/3/2018 16:00,53.25,27.02,28.57,136.7,0.05,104.75
1/3/2018 17:00,53.25,20.2,32.65,133.3,0.1,116.25
1/3/2018 18:00,53,29.4,20.08,112.7,0.1,139
1/3/2018 19:00,64.25,56.5,20.67,92.62,0.1,200
1/3/2018 20:00,82,51.8,19.2,75.45,0.08,186.75
1/3/2018 21:00,89.25,35.47,22.9,86.75,0.05,187.25
1/3/2018 22:00,93.75,46.55,25.45,68.12,0.1,175.25
1/3/2018 23:00,97.75,49.57,21.57,49.03,0.08,193.25
1/4/2018 0:00,103,62.08,15.4,28.45,0.03,227
1/4/2018 1:00,99,48,11.55,46.05,0.1,298.5
1/4/2018 2:00,99.25,41.67,10.85,62.25,0.23,175.75
1/4/2018 3:00,102.25,48.25,10.53,52.9,0.08,160.25
1/4/2018 4:00,102.25,82.6,14.93,19.6,0.05,158.25
1/4/2018 5:00,108.5,58,13.75,33.32,0.05,174.5
1/4/2018 6:00,108.25,48.6,16.95,37.23,0.08,172.75
1/4/2018 7:00,114,57.78,14.77,20.1,0.08,196.25
1/4/2018 8:00,118,72.15,10.52,15.67,0.03,213.5
1/4/2018 9:00,118,64.6,13.42,34.3,0.03,213.25
1/4/2018 10:00,122.75,32.5,13.53,86.25,0.03,204
1/4/2018 11:00,79,24.1,9.75,107.33,0.1,131.75
1/4/2018 12:00,66.75,19.22,28.35,120.52,0.1,110
1/4/2018 13:00,65.75,87.15,15.32,130.83,0.23,104.25
1/4/2018 14:00,63.5,26.6,19.15,128.85,0.1,112.75
1/4/2018 15:00,57.75,37.32,37.58,127.42,0.1,108.5
1/4/2018 16:00,55.75,40.82,28.25,125.45,0.1,109
1/4/2018 17:00,60.5,52.27,22.32,115.15,0.03,115
1/4/2018 18:00,59.5,71.82,18.25,94.58,0.1,132
1/4/2018 19:00,78.5,71.1,20.45,75.93,0.45,199.5
1/4/2018 20:00,100,64.22,20.3,77.4,0.13,248.25
1/4/2018 21:00,108,60.15,19.7,74,0.38,183.5
1/4/2018 22:00,103.75,69.45,16.12,34.32,0.05,187.75
1/4/2018 23:00,124.5,50.4,16.05,58.32,0.03,257.75
1/5/2018 0:00,117,74.05,15.25,42.6,0,200
1/5/2018 1:00,116.25,103.9,11.47,22.55,0.05,183.25
1/5/2018 2:00,130.5,100.8,9.42,8.8,0,217.5
1/5/2018 3:00,133,86.7,10.12,7.85,0.05,221.25
1/5/2018 4:00,128,54.25,12.85,19.62,0.13,198.75
1/5/2018 5:00,125.25,38.15,10.75,29.4,0.03,181
1/5/2018 6:00,106.5,57.88,10.3,23.53,0.05,156.75
1/5/2018 7:00,102.25,63.18,9.47,11.3,0.03,177.75
1/5/2018 8:00,111.75,63.85,12.05,22.05,0.03,171.75
1/5/2018 9:00,132,52.03,13.93,38.7,0.05,207.75
1/5/2018 10:00,104,25.32,15.03,87.73,0.05,184.5
1/5/2018 11:00,89.5,20.47,12.35,115.15,0.08,134.5
1/5/2018 12:00,73.5,21.35,28.35,123.48,0.15,115.25
1/5/2018 13:00,63.25,102.1,15.9,121.02,0.25,110
1/5/2018 14:00,59.25,50.75,125.58,110.75,0.1,100.25
