Datetime,NO2,SO2,O3,CO,PM2.5,PM10
10/1/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/2/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/2/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/2/2019 2:00,7.8,12,33.7,0.46,6,26
10/2/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/2/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/2/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/2/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/2/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/2/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/2/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/2/2019 10:00,10.8,23.85,12,0.75,5,19
10/2/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/2/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/2/2019 13:00,12.4,10.4,39.2,0.49,11,22
10/2/2019 14:00,13.9,11.55,46.15,0.21,11,25.75
10/2/2019 15:00,17.25,10.57,46.95,0.32,11,28
10/2/2019 16:00,23.1,13.77,43.6,0.13,12.5,31
10/2/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/2/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/2/2019 19:00,20.85,9.4,37.77,0.53,15.75,36.75
10/2/2019 20:00,18.65,6.65,23.45,0.49,14.25,45
10/2/2019 21:00,15.17,7.92,28.07,0.55,20.75,46.25
10/2/2019 22:00,14.85,7.92,24.77,0.62,21.75,50.5
10/2/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/3/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/3/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/3/2019 2:00,7.8,12,33.7,0.46,6,26
10/3/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/3/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/3/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/3/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/3/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/3/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/3/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/3/2019 10:00,10.8,23.85,12,0.75,5,19
10/3/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/3/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/3/2019 13:00,12.4,10.4,39.2,0.49,11,22
10/3/2019 14:00,13.9,11.55,46.15,0.21,11,25.75
10/3/2019 15:00,17.25,10.57,46.95,0.32,11,28
10/3/2019 16:00,23.1,13.77,43.6,0.13,12.5,31
10/3/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/3/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/3/2019 19:00,20.85,9.4,37.77,0.53,15.75,36.75
10/3/2019 20:00,18.65,6.65,23.45,0.49,14.25,45
10/3/2019 21:00,15.17,7.92,28.07,0.55,20.75,46.25
10/3/2019 22:00,14.85,7.92,24.77,0.62,21.75,50.5
10/3/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/4/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/4/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/4/2019 2:00,7.8,12,33.7,0.46,6,26
10/4/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/4/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/4/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/4/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/4/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/4/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/4/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/4/2019 10:00,10.8,23.85,12,0.75,5,19
10/4/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/4/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/4/2019 13:00,12.4,10.4,39.2,0.49,11,22
10/4/2019 14:00,13.9,11.55,46.15,0.21,11,25.75
10/4/2019 15:00,17.25,10.57,46.95,0.32,11,28
10/4/2019 16:00,23.1,13.77,43.6,0.13,12.5,31
10/4/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/4/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/4/2019 19:00,20.85,9.4,37.77,0.53,15.75,36.75
10/4/2019 20:00,18.65,6.65,23.45,0.49,14.25,45
10/4/2019 21:00,15.17,7.92,28.07,0.55,20.75,46.25
10/4/2019 22:00,14.85,7.92,24.77,0.62,21.75,50.5
10/4/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/5/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/5/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/5/2019 2:00,7.8,12,33.7,0.46,6,26
10/5/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/5/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/5/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/5/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/5/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/5/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/5/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/5/2019 10:00,10.8,23.85,12,0.75,5,19
10/5/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/5/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/5/2019 13:00,12.4,10.4,39.2,0.49,11,22
10/5/2019 14:00,13.9,11.55,46.15,0.21,11,25.75
10/5/2019 15:00,17.25,10.57,46.95,0.32,11,28
10/5/2019 16:00,23.1,13.77,43.6,0.13,12.5,31
10/5/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/5/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/5/2019 19:00,20.85,9.4,37.77,0.53,15.75,36.75
10/5/2019 20:00,18.65,6.65,23.45,0.49,14.25,45
10/5/2019 21:00,15.17,7.92,28.07,0.55,20.75,46.25
10/5/2019 22:00,14.85,7.92,24.77,0.62,21.75,50.5
10/5/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/6/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/6/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/6/2019 2:00,7.8,12,33.7,0.46,6,26
10/6/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/6/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/6/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/6/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/6/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/6/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/6/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/6/2019 10:00,10.8,23.85,12,0.75,5,19
10/6/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/6/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/6/2019 13:00,12.4,10.4,39.2,0.49,11,22
10/6/2019 14:00,13.9,11.55,46.15,0.21,11,25.75
10/6/2019 15:00,17.25,10.57,46.95,0.32,11,28
10/6/2019 16:00,23.1,13.77,43.6,0.13,12.5,31
10/6/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/6/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/6/2019 19:00,20.85,9.4,37.77,0.53,15.75,36.75
10/6/2019 20:00,18.65,6.65,23.45,0.49,14.25,45
10/6/2019 21:00,15.17,7.92,28.07,0.55,20.75,46.25
10/6/2019 22:00,14.85,7.92,24.77,0.62,21.75,50.5
10/6/2019 23:00,10.93,8.12,31.15,0.65,23.75,48.25
10/7/2019 0:00,8.28,3.25,22.77,0.51,13.25,34
10/7/2019 1:00,6.53,10.98,31.82,0.29,9.75,25.25
10/7/2019 2:00,7.8,12,33.7,0.46,6,26
10/7/2019 3:00,8.62,19.45,30.35,0.47,17.5,47.75
10/7/2019 4:00,10.65,17.05,28.62,0.48,17,43.75
10/7/2019 5:00,11.43,16.62,13.38,0.56,20,36
10/7/2019 6:00,9.95,14.8,22.1,0,17.75,39
10/7/2019 7:00,15.1,19.68,24.18,0.42,11,16
10/7/2019 8:00,16.48,26.6,11.8,0.58,12,18.75
10/7/2019 9:00,16.62,26.73,17.82,0.64,12,24.75
10/7/2019 10:00,10.8,23.85,12,0.75,5,19
10/7/2019 11:00,37.55,10.7,4.05,0.25,11,22
10/7/2019 12:00,10.3,24.23,34.58,0.54,10,29
10/7/2019 13:00,10.6,17.7,40.3,0.31,11,22
10/7/2019 14:00,6.38,11.68,41.92,0.29,11,18.5
10/7/2019 15:00,4.72,12.55,48.78,0.3,11,30.75
10/7/2019 16:00,6.7,14.2,44.7,0.31,10,27
10/7/2019 17:00,27.48,21.8,47.17,0.33,12.25,31.25
10/7/2019 18:00,24.27,22.42,34.45,0.41,16.25,32.5
10/7/2019 19:00,17.75,17.55,40.05,0.44,18,32
10/7/2019 20:00,18.97,17.48,32.9,0.56,18,32.5
10/7/2019 21:00,15.97,20.95,33.35,0.55,20,37.75
10/7/2019 22:00,13.75,18,29.3,0.57,30,49.25
10/7/2019 23:00,16.07,17.73,25.52,0.68,30,50.5
10/8/2019 0:00,16.52,16.48,23.08,0.62,26,50.25
10/8/2019 1:00,21.27,19.58,19.1,0.53,24.5,45
10/8/2019 2:00,17.88,20.57,22.67,0.49,17.5,27
10/8/2019 3:00,17.1,19.43,17.45,0.49,14.5,33.5
10/8/2019 4:00,17.12,18.33,11.68,0.6,28,49.25
10/8/2019 5:00,9.95,17.68,20.17,0.52,25.75,35.75
10/8/2019 6:00,7,17,23.17,0.4,20.75,28.5
10/8/2019 7:00,7.5,18.7,27.55,0.4,23.25,27.25
10/8/2019 8:00,9.55,20.77,22.15,0.42,17,29.25
10/8/2019 9:00,9.62,21.1,22.82,0.44,23,33
10/8/2019 10:00,8.27,19.52,29.27,0.49,19.25,34.25
10/8/2019 11:00,7.97,20.1,31.1,0.54,20.25,29.5
10/8/2019 12:00,8.2,19.9,34.05,0.41,23.25,32.75
10/8/2019 13:00,7.9,17.55,41.3,0.47,27.5,38.5
10/8/2019 14:00,11.12,14.57,44.83,0.47,20,41.25
10/8/2019 15:00,9.7,16.73,51.88,0.46,19.5,43.25
10/8/2019 16:00,7.7,18.58,60.88,0.47,18.5,39.25
10/8/2019 17:00,7.75,19.4,62.55,0.49,23.25,43.25
10/8/2019 18:00,10.43,18.6,47.25,0.61,33,44
10/8/2019 19:00,13.75,18.78,37.98,0.66,22.5,41
10/8/2019 20:00,17.8,19.3,30.7,0.74,24.75,44.5
10/8/2019 21:00,16.4,19.48,29.9,0.76,27.25,47.75
10/8/2019 22:00,18.05,19.32,25.15,0.8,28.5,51.75
10/8/2019 23:00,13.88,18.93,23.98,0.8,31.75,48.5
10/9/2019 0:00,13.73,18.07,21.4,0.78,35.25,48.5
10/9/2019 1:00,14.07,18.15,22,0.54,29.5,44.75
10/9/2019 2:00,13.35,18.15,24.4,0.54,30.25,48.25
10/9/2019 3:00,13.57,18.48,20.9,0.45,36.5,54
10/9/2019 4:00,14.3,18.43,13.15,0.48,33.25,56.5
10/9/2019 5:00,14.18,18.12,19.45,0.54,27,44
10/9/2019 6:00,11.47,18.27,19.2,0.49,24.5,39.25
10/9/2019 7:00,9.62,19.32,18.25,0.56,27,42.75
10/9/2019 8:00,11.32,20.05,15.45,0.56,29,42.75
10/9/2019 9:00,11.47,21.6,29.52,0.59,25.5,44
10/9/2019 10:00,13.07,23.3,38.95,0.61,23.5,42
10/9/2019 11:00,8.62,21.48,35.1,0.47,20,41.5
10/9/2019 12:00,6.7,15.92,49.98,5.18,16,32.5
10/9/2019 13:00,11.28,16.4,50.83,0.8,24.75,40
10/9/2019 14:00,10.68,20.15,50.4,0.78,31.75,46
10/9/2019 15:00,8.88,17,50.77,0.82,28,38.5
10/9/2019 16:00,8.9,18.3,51.2,0.87,28,43
10/9/2019 17:00,7.75,19.4,62.55,0.49,23.25,43.25
10/9/2019 18:00,10.43,18.6,47.25,0.61,33,44
10/9/2019 19:00,13.75,18.78,37.98,0.66,22.5,41
10/9/2019 20:00,17.8,19.3,30.7,0.74,24.75,44.5
10/9/2019 21:00,16.4,19.48,29.9,0.76,27.25,47.75
10/9/2019 22:00,18.05,19.32,25.15,0.8,28.5,51.75
10/9/2019 23:00,13.88,18.93,23.98,0.8,31.75,48.5
10/10/2019 0:00,13.73,18.07,21.4,0.78,35.25,48.5
10/10/2019 1:00,14.07,18.15,22,0.54,29.5,44.75
10/10/2019 2:00,13.35,18.15,24.4,0.54,30.25,48.25
10/10/2019 3:00,13.57,18.48,20.9,0.45,36.5,54
10/10/2019 4:00,14.3,18.43,13.15,0.48,33.25,56.5
10/10/2019 5:00,14.18,18.12,19.45,0.54,27,44
10/10/2019 6:00,11.47,18.27,19.2,0.49,24.5,39.25
10/10/2019 7:00,9.62,19.32,18.25,0.56,27,42.75
10/10/2019 8:00,11.32,20.05,15.45,0.56,29,42.75
10/10/2019 9:00,11.47,21.6,29.52,0.59,25.5,44
10/10/2019 10:00,13.07,23.3,38.95,0.61,23.5,42
10/10/2019 11:00,8.62,21.48,35.1,0.47,20,41.5
10/10/2019 12:00,12.6,10.88,40.25,0.33,14.5,27.5
10/10/2019 13:00,7.93,11.55,40.12,0.38,10.75,22
10/10/2019 14:00,10.8,17.5,36.03,0.58,11.5,17
10/10/2019 15:00,8.9,15.57,33.8,0.75,12.75,15.75
10/10/2019 16:00,9.35,10.2,28.65,0.91,13.5,18.75
10/10/2019 17:00,12.75,19.4,26.2,0.6,18,21
10/10/2019 18:00,10.43,18.6,47.25,0.61,33,44
10/10/2019 19:00,25.58,14.82,11.98,0.83,28.5,46
10/10/2019 20:00,22.67,13.85,14.85,0.81,30.5,50.75
10/10/2019 21:00,18.78,10.05,12.53,0.89,32.5,45.25
10/10/2019 22:00,14.72,11.35,14.25,0.85,30.5,39.5
10/10/2019 23:00,13.1,12.7,14.3,0.76,28.5,40.75
10/11/2019 0:00,12.72,14.05,10.6,0.86,30,42.5
10/11/2019 1:00,11.8,12.5,9.45,0.49,19.25,31
10/11/2019 2:00,17.6,13.23,8.2,0.55,15.75,33
10/11/2019 3:00,16.38,12.97,9.5,0.43,23,45
10/11/2019 4:00,13.18,13.6,8.53,0.38,26.25,34.75
10/11/2019 5:00,11.45,13.35,6.32,0.42,16,29.5
10/11/2019 6:00,13.25,14.57,5.15,0.46,14,30
10/11/2019 7:00,12.45,14.18,7.22,0.51,17.75,36
10/11/2019 8:00,10.62,13.28,11.72,0.37,18.5,37.75
10/11/2019 9:00,9.1,12.2,19.32,0.32,19.75,33.5
10/11/2019 10:00,7.75,14.05,23.03,0.29,12,31.25
10/11/2019 11:00,6.25,13.65,23.62,0.23,14.5,25.25
10/11/2019 12:00,9.3,9.93,15,0.26,4.5,14.5
10/11/2019 13:00,8.8,14.1,51.62,0.39,8,17.5
10/11/2019 14:00,10.53,9.7,39.6,0.55,12.5,24.5
10/11/2019 15:00,9.97,9.32,38,0.54,18.75,32.25
10/11/2019 16:00,8.62,15.43,26.6,0.53,15,32.5
10/11/2019 17:00,8.47,22.38,24.77,0.47,15.5,32.5
10/11/2019 18:00,11.98,22.12,21.62,0.59,19,34
10/11/2019 19:00,18.95,17.3,11.1,0.66,30,41.25
10/11/2019 20:00,18.45,17.9,11.32,0.4,34.5,61.25
10/11/2019 21:00,11.7,15.23,11.05,0.36,24.5,46.75
10/11/2019 22:00,11.35,13.4,11.18,0.6,10,25.75
10/11/2019 23:00,12.15,13.22,13.25,0.43,16,42.75
10/12/2019 0:00,11.18,13.1,14.65,0.33,30,33
10/12/2019 1:00,10.07,15.2,12.3,0.58,19.25,47
10/12/2019 2:00,9.03,14.8,10.78,0.55,15.75,51.25
10/12/2019 3:00,8.62,15.75,8.7,0.56,23,42.75
10/12/2019 4:00,6.97,15.25,15.12,0.64,26.25,29
10/12/2019 5:00,5.55,14.27,31.27,0.46,16,19.25
10/12/2019 6:00,4.88,13.93,31.85,0.44,14,26.75
10/12/2019 7:00,4.97,14.4,29.6,0.32,17.75,26
10/12/2019 8:00,5.57,13.4,28.43,0.2,18.5,18.25
10/12/2019 9:00,6.88,14.88,29.8,0.27,19.75,24.25
10/12/2019 10:00,6.7,15.6,36.83,0.08,12,28.75
10/12/2019 11:00,5.42,14.95,37.88,0.05,14.5,21.75
10/12/2019 12:00,5,16.43,41.35,5.03,4.5,18.25
10/12/2019 13:00,4.07,15.55,42.5,0.4,8,11
10/12/2019 14:00,4.33,7.8,45.52,0.48,12.5,14
10/12/2019 15:00,4.1,9.43,47.88,0.35,18.75,13
10/12/2019 16:00,4.8,11.3,53.05,0.33,3.75,10.75
10/12/2019 17:00,5.72,17.02,51.75,0.08,6.75,15.75
10/12/2019 18:00,6.35,16.45,47.43,0.2,8.25,23
10/12/2019 19:00,8.38,12.57,24.55,0.78,5.5,20
10/12/2019 20:00,11.12,13.1,19.45,0.8,5.25,20.5
10/12/2019 21:00,11.65,13.72,18.23,0.72,9.25,22.25
10/12/2019 22:00,11.1,12.85,18.07,0.76,9.5,23.75
10/12/2019 23:00,15.45,11.2,7.85,1.2,8.5,26.25
10/13/2019 0:00,11.18,12.82,8.9,1.17,10,27
10/13/2019 1:00,9.1,17.15,8.95,0.11,9,21
10/13/2019 2:00,8.2,16.67,8.22,0.17,8.5,16.75
10/13/2019 3:00,8.7,16.27,8.1,0.2,7.25,21.5
10/13/2019 4:00,9.28,17.2,22.9,0.27,7.5,20
10/13/2019 5:00,9.25,18,7.72,0.33,6,19.25
10/13/2019 6:00,10.32,17.17,7.78,0.34,6,26.75
10/13/2019 7:00,10.48,17.25,8.15,0.54,6.75,26
10/13/2019 8:00,9.43,16.23,14.28,0.47,9.5,18.25
10/13/2019 9:00,8.15,15.7,21.42,0.51,10,24.25
10/13/2019 10:00,6.88,16.17,21.3,0.53,6.75,28.75
10/13/2019 11:00,5.95,17.62,31.78,0.45,5.75,21.75
10/13/2019 12:00,5,16.73,40.35,0.3,5,18.25
10/13/2019 13:00,5.78,13.1,36.92,0.55,5.75,11
10/13/2019 14:00,4.9,8.02,42.45,0.72,7,14
10/13/2019 15:00,6.28,11.82,43.67,0.39,4,13
10/13/2019 16:00,5.05,5,41.72,0.65,6.5,10.75
10/13/2019 17:00,5.1,8.77,43.03,0.61,5.5,15.75
10/13/2019 18:00,8.48,10,37.65,0.51,8.25,23
10/13/2019 19:00,10.95,13.85,37.67,0.46,12.25,20
10/13/2019 20:00,7.85,13.52,44.45,0.48,11.75,20.5
10/13/2019 21:00,6.65,12.6,40.17,0.4,7,22.25
10/13/2019 22:00,7.55,11.58,35.33,0.34,3,23.75
10/13/2019 23:00,10.62,12.57,29.15,0.37,1,26.25
10/14/2019 0:00,8.47,13.23,25.57,0.48,3.75,27
10/14/2019 1:00,6.95,12.72,27.5,0.41,2.5,21
10/14/2019 2:00,7.35,12.82,22.97,0.42,1.5,16.75
10/14/2019 3:00,9.65,12.45,18.6,0.28,3.75,21.5
10/14/2019 4:00,7.17,12.72,41.2,0.39,6,20
10/14/2019 5:00,6.6,13.18,24.6,0.39,6,19.25
10/14/2019 6:00,6.45,13.65,26.23,0.38,6.5,26.75
10/14/2019 7:00,9.92,14.1,17.65,0.3,8.25,26
10/14/2019 8:00,8.73,14.47,22.9,0.3,8.5,18.25
10/14/2019 9:00,7.8,14.68,28.02,0.33,6.5,24.25
10/14/2019 10:00,8.88,13.43,32.62,0.33,5.75,28.75
10/14/2019 11:00,9.78,14.95,33.83,0.34,7.75,21.75
10/14/2019 12:00,9.85,15.38,31.77,5.19,7,18.25
10/14/2019 13:00,8.15,14.55,37.27,0.42,4.5,10.25
10/14/2019 14:00,9.3,4.9,39.88,0.4,6,15.75
10/14/2019 15:00,10.32,14.43,29.6,0.51,8.5,14.25
10/14/2019 16:00,19.1,15.5,33.65,0.52,14.5,21.25
10/14/2019 17:00,14.8,14.98,40.85,0.53,10.25,21.75
10/14/2019 18:00,21.2,15.52,27.52,0.64,11.5,23
10/14/2019 19:00,21.27,15.35,37.4,0.53,14,28.75
10/14/2019 20:00,18.58,16.2,37.3,0.62,22,34.5
10/14/2019 21:00,22.08,16.38,27.88,0.69,33.25,50.5
10/14/2019 22:00,18.5,15.15,26.85,0.64,21,38.5
10/14/2019 23:00,14.62,15.85,29.88,0.57,15.75,32.75
10/15/2019 0:00,11.28,16.18,27.9,0.49,9,28
10/15/2019 1:00,10.82,15.55,23.62,0.52,11,27.25
10/15/2019 2:00,11.98,16.32,22.25,0.55,17,33.75
10/15/2019 3:00,11.22,16.17,27.4,0.55,18,35
10/15/2019 4:00,10.5,16.1,30.57,0.53,22.25,43.25
10/15/2019 5:00,9.43,17.27,26.38,0.65,25.75,48.5
10/15/2019 6:00,11.53,17.48,23.43,0.82,24.75,46
10/15/2019 7:00,15.12,13.28,24.82,0.85,26.25,54
10/15/2019 8:00,11.1,11.52,33.22,0.79,34,60.5
10/15/2019 9:00,10.5,13.18,42.78,0.81,34.5,61
10/15/2019 10:00,8.28,14.9,58.85,0.66,33,60
10/15/2019 11:00,11.07,13.12,58.88,0.72,32,58.25
10/15/2019 12:00,11.2,11.53,62.38,0.27,29.75,55
10/15/2019 13:00,9.95,15.75,66.38,0.76,31.5,53.5
10/15/2019 14:00,12.25,9.95,67.03,0.73,30.75,56.25
10/15/2019 15:00,9.77,11.5,68,0.65,33.75,50.75
10/15/2019 16:00,9.57,15.75,70.35,0.68,36,50
10/15/2019 17:00,11.62,13,70.1,0.77,35,53.75
10/15/2019 18:00,11.85,17.2,69.1,0.84,38.25,61.5
10/15/2019 19:00,19.95,18.5,57.65,0.91,48.5,72.75
10/15/2019 20:00,19.8,19.75,52.67,0.98,50,84
10/15/2019 21:00,16.88,20.02,52.27,1.02,51,85
10/15/2019 22:00,13.55,19.77,52.05,0.92,53.25,87
10/15/2019 23:00,9.32,19,58.25,0.84,49.75,80.75
10/16/2019 0:00,8.57,18.73,57,0.77,46,71
10/16/2019 1:00,8.72,14.97,52.7,0.65,46.25,73.75
10/16/2019 2:00,7.4,14.2,56.75,0.7,47,74.5
10/16/2019 3:00,6.42,15.57,57.3,0.6,47,77.5
10/16/2019 4:00,6.28,15.68,59.95,0.64,47.75,74.25
10/16/2019 5:00,7.67,16.98,48,0.72,52,82.75
10/16/2019 6:00,10.07,18.57,48.73,0.71,57.75,97.25
10/16/2019 7:00,12.07,17.67,49.32,0.69,57.25,96
10/16/2019 8:00,13.2,17.45,61.17,0.6,57.5,90.5
10/16/2019 9:00,11.43,17.48,75.05,0.61,54,90.75
10/16/2019 10:00,10.88,15.6,77.78,0.75,48.5,86
10/16/2019 11:00,13.2,17.5,72.58,0.77,49.5,82.5
10/16/2019 12:00,13.55,13.75,67.28,0.41,48,81
10/16/2019 13:00,17.22,14.7,68.35,0.73,39.5,72.75
10/16/2019 14:00,14.23,11.35,60.9,0.55,45.25,77
10/16/2019 15:00,16.8,11.03,52.7,0.47,28.5,51.75
10/16/2019 16:00,14.65,12.35,55.75,0.48,20.5,38.75
10/16/2019 17:00,12.75,14.85,50.75,0.48,18,37
10/16/2019 18:00,15.87,11.6,37.42,0.49,15.75,33
10/16/2019 19:00,23.27,14.5,23.97,0.81,20.75,35.5
10/16/2019 20:00,26.38,15.12,24.08,0.79,28.75,52
10/16/2019 21:00,19.2,15.3,27.23,0.73,28.75,52
10/16/2019 22:00,15.4,16.35,30.25,0.71,30.5,51.25
10/16/2019 23:00,11.03,15.92,31.85,0.61,25.25,44.75
10/17/2019 0:00,8.82,15,29.7,0.67,14,32
10/17/2019 1:00,11.47,11.45,25,0.49,17.25,31.75
10/17/2019 2:00,11.88,10.7,24.68,0.48,22,38.5
10/17/2019 3:00,10.62,12.12,31.55,0.52,27.75,47.25
10/17/2019 4:00,10.02,12.95,36.55,0.54,37.5,59.75
10/17/2019 5:00,10.75,11.8,27.1,0.58,38.75,58
10/17/2019 6:00,10.77,12.78,24.23,0.69,28.75,53.75
10/17/2019 7:00,13.47,15.72,23.8,0.79,32,55.75
10/17/2019 8:00,12.52,16.2,25.6,0.6,41,67
10/17/2019 9:00,11.3,16.62,32.62,0.6,28.75,46
10/17/2019 10:00,9.95,16.02,37.52,0.7,19,37
10/17/2019 11:00,12.55,16.25,43.6,0.77,15,32.5
10/17/2019 12:00,11.25,15.1,45.38,0.29,16.5,33.75
10/17/2019 13:00,7.12,7.45,43.65,0.41,13.75,30.75
10/17/2019 14:00,7.85,10.95,42.82,0.18,9.5,22.5
10/17/2019 15:00,7.55,3.35,37.48,0.1,7,15.5
10/17/2019 16:00,7.8,4.9,40.2,0.08,3.75,10.5
10/17/2019 17:00,15.05,5.58,30.52,0.19,3.5,19.25
10/17/2019 18:00,22.18,6.95,17.05,0.39,8,24.5
10/17/2019 19:00,21.95,10.07,17,0.64,16,29.25
10/17/2019 20:00,20.4,9.3,16.2,0.72,15.25,32
10/17/2019 21:00,21.73,10.05,12.6,0.75,19.75,36.25
10/17/2019 22:00,18.97,9.47,13.53,0.75,13.75,32.5
10/17/2019 23:00,16.53,8.57,13.1,0.7,15,35
10/18/2019 0:00,13.72,8.45,13.95,0.68,11,28.5
10/18/2019 1:00,13.5,11.43,15.25,0.69,7.25,27
10/18/2019 2:00,14.27,10.62,14.85,0.71,5,27
10/18/2019 3:00,11.68,11.3,12.6,0.71,15.75,33.75
10/18/2019 4:00,10.15,10.82,20.15,0.76,8.5,27
10/18/2019 5:00,9.8,11.05,14.15,0.74,4.75,26.25
10/18/2019 6:00,9.97,10.82,15.58,0.77,5,24
10/18/2019 7:00,9.48,10.75,19.35,0.66,10,25.75
10/18/2019 8:00,10.68,14.22,20.45,0.62,16,32
10/18/2019 9:00,12.7,13.55,25.65,0.49,14.25,35.25
10/18/2019 10:00,11.4,10.82,34.4,0.61,9,34.5
10/18/2019 11:00,13.3,8.88,42.05,0.69,9,29.75
10/18/2019 12:00,10.75,11.33,47.92,0.25,7.75,28
10/18/2019 13:00,11.82,8.9,49.8,0.42,5,24.5
10/18/2019 14:00,9,11.05,46.27,0.47,8,22.25
10/18/2019 15:00,7.4,10.35,44.85,0.48,8,19
10/18/2019 16:00,7.08,12.65,41.78,0.41,7.5,14.25
10/18/2019 17:00,7.03,14.32,43.22,0.44,6,9
10/18/2019 18:00,9.28,11.47,33.48,0.5,11.5,16
10/18/2019 19:00,14.95,14.9,25.62,0.55,14,22.75
10/18/2019 20:00,14.28,14.95,26.98,0.47,14.5,31.25
10/18/2019 21:00,10.95,15.62,24.2,0.53,8,24
10/18/2019 22:00,12.43,16.45,21.6,0.63,11.25,28
10/18/2019 23:00,15.68,16.6,16.73,0.72,10.5,29
10/19/2019 0:00,12.53,15.72,23.73,0.52,8.75,21.75
10/19/2019 1:00,11.32,12.95,20.83,0.46,15.75,20.25
10/19/2019 2:00,10.22,12.2,21.27,0.46,11.5,26.25
10/19/2019 3:00,9.28,11.53,20.2,0.48,9.5,24.5
10/19/2019 4:00,8.68,9.8,20.75,0.57,10,28
10/19/2019 5:00,9.6,2,19.4,0.6,14.5,31.5
10/19/2019 6:00,10.12,3,21.95,0.46,9,21.75
10/19/2019 7:00,8.2,13.62,9.6,0.58,9.25,17.25
10/19/2019 8:00,11.65,13.52,15.35,0.4,18.75,25.25
10/19/2019 9:00,12.75,14.4,16.95,0.36,18,28.5
10/19/2019 10:00,12.58,15.23,18.7,0.45,18.25,26
10/19/2019 11:00,11.12,15.18,23.82,0.79,17.5,22.5
